COMPANY_ID,COMPANY_NAME,INDUSTRY,HQ_COUNTRY,SIZE_BAND,HIRING_CITY,HIRING_STATE,STATUS,PARTNER_SINCE,UPDATED_AT
CO0059,Company_59,Finance,India,Medium,Chennai,MH,Active,,2018-09-26 00:00:00
CO0060,Company_60,IT,India,Small,Chennai,TN,Active,,2024-03-24 00:00:00
CO0061,Company_61,IT,India,Small,Hyderabad,MH,Active,,2022-11-22 00:00:00
CO0062,Company_62,Finance,India,Small,Bangalore,KA,Active,,2023-05-13 00:00:00
CO0063,Company_63,IT,India,Medium,Chennai,KA,Active,,2023-06-28 00:00:00
CO0064,Company_64,Consulting,India,Small,Hyderabad,MH,Active,,2025-08-12 00:00:00
CO0065,Company_65,IT,India,Large,Mumbai,MH,Active,,2016-02-20 00:00:00
CO0066,Company_66,Finance,India,Medium,Hyderabad,TN,Active,,2023-03-22 00:00:00
CO0067,Company_67,Consulting,India,Medium,Mumbai,MH,Active,,2016-02-22 00:00:00
CO0068,Company_68,IT,India,Large,Hyderabad,TS,Active,,2024-04-26 00:00:00
CO0069,Company_69,IT,India,Small,Bangalore,KA,Active,,2020-06-05 00:00:00
CO0070,Company_70,IT,India,Small,Chennai,TS,Active,,2022-02-27 00:00:00
CO0071,Company_71,Finance,India,Medium,Mumbai,TN,Active,,2019-10-08 00:00:00
CO0072,Company_72,Manufacturing,India,Large,Hyderabad,TN,Active,,2025-09-30 00:00:00
CO0073,Company_73,Manufacturing,India,Small,Mumbai,TS,Active,,2018-11-16 00:00:00
CO0074,Company_74,IT,India,Large,Bangalore,TS,Active,,2018-11-24 00:00:00
CO0075,Company_75,IT,India,Medium,Mumbai,TS,Active,,2020-04-26 00:00:00
CO0076,Company_76,IT,India,Small,Mumbai,TS,Active,,2020-04-04 00:00:00
CO0077,Company_77,Consulting,India,Large,Mumbai,TN,Active,,2017-08-26 00:00:00
CO0078,Company_78,Manufacturing,India,Small,Chennai,MH,Active,,2018-12-08 00:00:00
CO0079,Company_79,Manufacturing,India,Large,Mumbai,TN,Active,,2025-12-27 00:00:00
CO0080,Company_80,IT,India,Small,Hyderabad,MH,Active,,2023-07-01 00:00:00
CO0081,Company_81,Finance,India,Large,Bangalore,TS,Active,,2023-04-16 00:00:00
CO0082,Company_82,Finance,India,Medium,Hyderabad,KA,Active,,2024-01-04 00:00:00
CO0083,Company_83,Finance,India,Small,Bangalore,TS,Active,,2022-08-04 00:00:00
CO0084,Company_84,Manufacturing,India,Medium,Bangalore,TS,Active,,2025-02-17 00:00:00
CO0085,Company_85,Finance,India,Large,Hyderabad,TN,Active,,2017-07-14 00:00:00
CO0086,Company_86,Finance,India,Medium,Chennai,TN,Active,,2017-01-02 00:00:00
CO0087,Company_87,IT,India,Large,Bangalore,KA,Active,,2020-11-22 00:00:00
CO0088,Company_88,Manufacturing,India,Large,Hyderabad,TN,Active,,2017-05-31 00:00:00
CO0089,Company_89,IT,India,Small,Chennai,KA,Active,,2023-06-03 00:00:00
CO0090,Company_90,Consulting,India,Large,Bangalore,MH,Active,,2019-07-28 00:00:00
CO0091,Company_91,Consulting,India,Small,Hyderabad,TN,Active,,2023-09-05 00:00:00
CO0092,Company_92,IT,India,Medium,Hyderabad,TS,Active,,2017-04-17 00:00:00
CO0093,Company_93,Finance,India,Small,Bangalore,TS,Active,,2019-08-15 00:00:00
CO0094,Company_94,Consulting,India,Medium,Hyderabad,MH,Active,,2017-11-26 00:00:00
CO0095,Company_95,Consulting,India,Small,Bangalore,TN,Active,,2024-05-09 00:00:00
CO0096,Company_96,IT,India,Small,Chennai,MH,Active,,2016-03-20 00:00:00
CO0097,Company_97,Consulting,India,Large,Mumbai,TS,Active,,2025-06-19 00:00:00
CO0098,Company_98,Manufacturing,India,Small,Mumbai,TN,Active,,2023-08-14 00:00:00
CO0099,Company_99,Finance,India,Medium,Bangalore,TN,Active,,2017-10-10 00:00:00
CO0100,Company_100,IT,India,Small,Bangalore,MH,Active,,2016-05-05 00:00:00
CO0101,Company_101,Finance,India,Small,Bangalore,KA,Active,,2022-06-28 00:00:00
CO0102,Company_102,Finance,India,Large,Chennai,KA,Active,,2017-12-07 00:00:00
CO0103,Company_103,Manufacturing,India,Small,Bangalore,KA,Active,,2020-06-22 00:00:00
CO0104,Company_104,IT,India,Large,Mumbai,KA,Active,,2016-07-10 00:00:00
CO0105,Company_105,Consulting,India,Large,Chennai,KA,Active,,2019-08-19 00:00:00
CO0106,Company_106,Manufacturing,India,Small,Mumbai,KA,Active,,2024-04-13 00:00:00
CO0107,Company_107,Finance,India,Large,Chennai,TS,Active,,2017-10-26 00:00:00
CO0108,Company_108,Manufacturing,India,Large,Hyderabad,KA,Active,,2020-09-09 00:00:00
CO0109,Company_109,IT,India,Large,Bangalore,MH,Active,,2021-11-17 00:00:00
CO0110,Company_110,Consulting,India,Small,Bangalore,TS,Active,,2025-05-06 00:00:00
CO0111,Company_111,Finance,India,Medium,Hyderabad,KA,Active,,2018-06-29 00:00:00
CO0112,Company_112,Manufacturing,India,Small,Chennai,KA,Active,,2022-11-07 00:00:00
CO0113,Company_113,IT,India,Small,Chennai,TS,Active,,2022-03-25 00:00:00
CO0114,Company_114,IT,India,Small,Chennai,MH,Active,,2023-07-23 00:00:00
CO0115,Company_115,IT,India,Small,Chennai,KA,Active,,2019-06-29 00:00:00
CO0116,Company_116,Consulting,India,Large,Bangalore,KA,Active,,2021-06-25 00:00:00
CO0117,Company_117,Manufacturing,India,Medium,Chennai,KA,Active,,2020-08-17 00:00:00
CO0118,Company_118,Consulting,India,Large,Mumbai,MH,Active,,2022-10-31 00:00:00
CO0119,Company_119,Consulting,India,Small,Mumbai,KA,Active,,2022-11-22 00:00:00
CO0120,Company_120,IT,India,Medium,Chennai,TS,Active,,2022-08-09 00:00:00
CO0121,Company_121,Finance,India,Large,Bangalore,MH,Active,,2018-06-04 00:00:00
CO0122,Company_122,Finance,India,Small,Chennai,TN,Active,,2022-07-24 00:00:00
CO0123,Company_123,Manufacturing,India,Large,Mumbai,KA,Active,,2018-12-18 00:00:00
CO0124,Company_124,IT,India,Small,Hyderabad,TS,Active,,2025-06-14 00:00:00
CO0125,Company_125,Manufacturing,India,Medium,Mumbai,TN,Active,,2020-01-22 00:00:00
CO0126,Company_126,IT,India,Medium,Chennai,KA,Active,,2019-01-20 00:00:00
CO0127,Company_127,Finance,India,Small,Chennai,KA,Active,,2025-07-18 00:00:00
CO0128,Company_128,Manufacturing,India,Large,Bangalore,TS,Active,,2021-07-29 00:00:00
CO0129,Company_129,IT,India,Small,Bangalore,MH,Active,,2019-06-23 00:00:00
CO0130,Company_130,Consulting,India,Small,Mumbai,TS,Active,,2018-03-16 00:00:00
CO0131,Company_131,Manufacturing,India,Medium,Hyderabad,KA,Active,,2017-02-26 00:00:00
CO0132,Company_132,Finance,India,Large,Bangalore,TN,Active,,2016-05-24 00:00:00
CO0133,Company_133,Finance,India,Small,Mumbai,TS,Active,,2016-07-22 00:00:00
CO0134,Company_134,Manufacturing,India,Medium,Mumbai,MH,Active,,2023-08-05 00:00:00
CO0135,Company_135,Manufacturing,India,Large,Mumbai,MH,Active,,2021-04-06 00:00:00
CO0136,Company_136,Finance,India,Large,Bangalore,TS,Active,,2017-11-09 00:00:00
CO0137,Company_137,Manufacturing,India,Small,Bangalore,KA,Active,,2025-11-25 00:00:00
CO0138,Company_138,Finance,India,Large,Mumbai,MH,Active,,2019-07-05 00:00:00
CO0139,Company_139,Finance,India,Large,Mumbai,TS,Active,,2016-12-29 00:00:00
CO0140,Company_140,Manufacturing,India,Medium,Chennai,TS,Active,,2020-08-10 00:00:00
CO0141,Company_141,IT,India,Large,Bangalore,TN,Active,,2022-01-28 00:00:00
CO0142,Company_142,Finance,India,Medium,Hyderabad,MH,Active,,2022-03-01 00:00:00
CO0143,Company_143,Consulting,India,Large,Bangalore,TS,Active,,2025-11-06 00:00:00
CO0144,Company_144,Manufacturing,India,Small,Chennai,TN,Active,,2025-01-02 00:00:00
CO0145,Company_145,Manufacturing,India,Medium,Hyderabad,TS,Active,,2021-03-20 00:00:00
CO0146,Company_146,Finance,India,Small,Bangalore,KA,Active,,2016-02-21 00:00:00
CO0147,Company_147,Manufacturing,India,Medium,Bangalore,TN,Active,,2016-10-04 00:00:00
CO0148,Company_148,Finance,India,Small,Chennai,MH,Active,,2017-11-04 00:00:00
CO0149,Company_149,Finance,India,Small,Bangalore,KA,Active,,2025-11-20 00:00:00
CO0150,Company_150,Manufacturing,India,Large,Hyderabad,MH,Active,,2025-12-21 00:00:00
CO0151,Company_151,Manufacturing,India,Medium,Mumbai,TN,Active,,2025-05-23 00:00:00
CO0152,Company_152,Consulting,India,Small,Mumbai,MH,Active,,2024-10-17 00:00:00
CO0153,Company_153,Finance,India,Large,Hyderabad,MH,Active,,2025-05-08 00:00:00
CO0154,Company_154,Manufacturing,India,Small,Chennai,KA,Active,,2024-03-22 00:00:00
CO0155,Company_155,Finance,India,Small,Mumbai,MH,Active,,2017-04-04 00:00:00
CO0156,Company_156,Finance,India,Small,Hyderabad,TS,Active,,2021-06-27 00:00:00
CO0157,Company_157,Consulting,India,Small,Mumbai,MH,Active,,2022-10-22 00:00:00
CO0158,Company_158,Consulting,India,Small,Hyderabad,TS,Active,,2020-11-22 00:00:00
CO0159,Company_159,Consulting,India,Small,Mumbai,KA,Active,,2016-11-15 00:00:00
CO0160,Company_160,Consulting,India,Small,Bangalore,TS,Active,,2024-07-28 00:00:00
CO0161,Company_161,Manufacturing,India,Medium,Mumbai,TS,Active,,2025-04-30 00:00:00
CO0162,Company_162,Manufacturing,India,Medium,Bangalore,TN,Active,,2025-09-10 00:00:00
CO0163,Company_163,Finance,India,Small,Chennai,KA,Active,,2021-08-28 00:00:00
CO0164,Company_164,Consulting,India,Large,Hyderabad,TN,Active,,2018-01-03 00:00:00
CO0165,Company_165,Finance,India,Small,Bangalore,MH,Active,,2022-04-13 00:00:00
CO0166,Company_166,Finance,India,Medium,Bangalore,KA,Active,,2024-11-24 00:00:00
CO0167,Company_167,Manufacturing,India,Large,Bangalore,TN,Active,,2023-03-27 00:00:00
CO0168,Company_168,Finance,India,Medium,Bangalore,KA,Active,,2016-01-14 00:00:00
CO0169,Company_169,Finance,India,Medium,Mumbai,TN,Active,,2023-01-13 00:00:00
CO0170,Company_170,Finance,India,Small,Chennai,TS,Active,,2016-12-03 00:00:00
CO0171,Company_171,Manufacturing,India,Large,Mumbai,TS,Active,,2019-03-21 00:00:00
CO0172,Company_172,Manufacturing,India,Medium,Bangalore,MH,Active,,2020-04-18 00:00:00
CO0173,Company_173,Finance,India,Large,Chennai,TS,Active,,2024-04-03 00:00:00
CO0174,Company_174,Finance,India,Small,Hyderabad,KA,Active,,2021-04-07 00:00:00
CO0175,Company_175,Consulting,India,Small,Hyderabad,MH,Active,,2017-03-15 00:00:00
CO0176,Company_176,Manufacturing,India,Small,Mumbai,TS,Active,,2016-01-12 00:00:00
CO0177,Company_177,Manufacturing,India,Small,Mumbai,TN,Active,,2024-12-09 00:00:00
CO0178,Company_178,Finance,India,Medium,Mumbai,TN,Active,,2025-03-24 00:00:00
CO0179,Company_179,Finance,India,Large,Mumbai,TN,Active,,2018-07-17 00:00:00
CO0180,Company_180,Finance,India,Medium,Chennai,KA,Active,,2024-12-14 00:00:00
CO0181,Company_181,IT,India,Large,Mumbai,KA,Active,,2019-08-02 00:00:00
CO0182,Company_182,Finance,India,Small,Mumbai,TN,Active,,2018-03-05 00:00:00
CO0183,Company_183,Manufacturing,India,Large,Bangalore,TS,Active,,2025-09-05 00:00:00
CO0184,Company_184,IT,India,Large,Mumbai,MH,Active,,2023-04-01 00:00:00
CO0185,Company_185,IT,India,Small,Hyderabad,KA,Active,,2018-10-01 00:00:00
CO0186,Company_186,Consulting,India,Medium,Chennai,TS,Active,,2022-04-30 00:00:00
CO0187,Company_187,IT,India,Small,Hyderabad,TS,Active,,2018-02-18 00:00:00
CO0188,Company_188,Consulting,India,Small,Chennai,TN,Active,,2019-05-22 00:00:00
CO0189,Company_189,Finance,India,Large,Chennai,TS,Active,,2024-03-02 00:00:00
CO0190,Company_190,Manufacturing,India,Medium,Hyderabad,TS,Active,,2019-11-15 00:00:00
CO0191,Company_191,Finance,India,Medium,Chennai,MH,Active,,2022-05-03 00:00:00
CO0192,Company_192,Finance,India,Small,Chennai,TS,Active,,2019-11-15 00:00:00
CO0193,Company_193,Consulting,India,Large,Chennai,KA,Active,,2018-10-15 00:00:00
CO0194,Company_194,IT,India,Large,Chennai,TS,Active,,2020-10-28 00:00:00
CO0195,Company_195,IT,India,Small,Bangalore,MH,Active,,2022-11-14 00:00:00
CO0196,Company_196,Manufacturing,India,Medium,Hyderabad,TS,Active,,2018-07-07 00:00:00
CO0197,Company_197,Manufacturing,India,Small,Bangalore,TS,Active,,2023-04-03 00:00:00
CO0198,Company_198,Manufacturing,India,Medium,Bangalore,MH,Active,,2020-12-21 00:00:00
CO0199,Company_199,IT,India,Large,Bangalore,MH,Active,,2025-05-09 00:00:00
CO0200,Company_200,Finance,India,Large,Chennai,TN,Active,,2018-01-08 00:00:00
CO0201,Company_201,Manufacturing,India,Small,Hyderabad,TN,Active,,2020-02-11 00:00:00
CO0202,Company_202,Finance,India,Large,Hyderabad,MH,Active,,2018-03-06 00:00:00
CO0203,Company_203,Finance,India,Small,Hyderabad,TN,Active,,2018-01-20 00:00:00
CO0204,Company_204,IT,India,Small,Chennai,TS,Active,,2023-03-04 00:00:00
CO0205,Company_205,IT,India,Large,Chennai,KA,Active,,2017-10-08 00:00:00
CO0206,Company_206,IT,India,Small,Chennai,KA,Active,,2022-08-29 00:00:00
CO0207,Company_207,IT,India,Medium,Mumbai,TS,Active,,2025-10-21 00:00:00
CO0208,Company_208,Consulting,India,Small,Mumbai,TN,Active,,2019-07-27 00:00:00
CO0209,Company_209,Manufacturing,India,Small,Mumbai,MH,Active,,2017-07-02 00:00:00
CO0210,Company_210,Consulting,India,Medium,Hyderabad,TN,Active,,2021-03-04 00:00:00
CO0211,Company_211,Consulting,India,Small,Hyderabad,TS,Active,,2022-05-17 00:00:00
CO0212,Company_212,Finance,India,Small,Chennai,TN,Active,,2025-04-06 00:00:00
CO0213,Company_213,Finance,India,Medium,Mumbai,TN,Active,,2020-12-29 00:00:00
CO0214,Company_214,Consulting,India,Medium,Hyderabad,MH,Active,,2022-04-22 00:00:00
CO0215,Company_215,IT,India,Medium,Mumbai,KA,Active,,2017-12-30 00:00:00
CO0216,Company_216,Manufacturing,India,Large,Hyderabad,TN,Active,,2020-10-04 00:00:00
CO0217,Company_217,IT,India,Medium,Hyderabad,TN,Active,,2021-07-21 00:00:00
CO0218,Company_218,Finance,India,Large,Chennai,TN,Active,,2019-10-10 00:00:00
CO0219,Company_219,Consulting,India,Small,Mumbai,TS,Active,,2023-01-30 00:00:00
CO0220,Company_220,Manufacturing,India,Small,Chennai,TS,Active,,2017-04-01 00:00:00
CO0221,Company_221,Manufacturing,India,Small,Mumbai,TS,Active,,2019-11-09 00:00:00
CO0222,Company_222,IT,India,Medium,Mumbai,KA,Active,,2023-02-07 00:00:00
CO0223,Company_223,Manufacturing,India,Small,Bangalore,TN,Active,,2018-10-07 00:00:00
CO0224,Company_224,Finance,India,Large,Hyderabad,MH,Active,,2024-09-09 00:00:00
CO0225,Company_225,IT,India,Medium,Hyderabad,MH,Active,,2021-12-09 00:00:00
CO0226,Company_226,Consulting,India,Small,Chennai,TN,Active,,2019-01-24 00:00:00
CO0227,Company_227,Consulting,India,Small,Chennai,TS,Active,,2020-06-19 00:00:00
CO0228,Company_228,Manufacturing,India,Large,Chennai,TN,Active,,2022-12-14 00:00:00
CO0229,Company_229,IT,India,Small,Mumbai,MH,Active,,2022-11-19 00:00:00
CO0230,Company_230,Consulting,India,Large,Bangalore,TS,Active,,2018-08-04 00:00:00
CO0231,Company_231,Manufacturing,India,Medium,Hyderabad,TS,Active,,2016-07-06 00:00:00
CO0232,Company_232,Manufacturing,India,Large,Bangalore,TS,Active,,2016-09-07 00:00:00
CO0233,Company_233,Consulting,India,Small,Chennai,TN,Active,,2016-06-06 00:00:00
CO0234,Company_234,IT,India,Large,Mumbai,KA,Active,,2018-02-22 00:00:00
CO0235,Company_235,Manufacturing,India,Large,Hyderabad,TN,Active,,2024-04-22 00:00:00
CO0236,Company_236,Manufacturing,India,Medium,Chennai,MH,Active,,2022-07-15 00:00:00
CO0237,Company_237,Finance,India,Medium,Hyderabad,MH,Active,,2018-11-25 00:00:00
CO0238,Company_238,IT,India,Medium,Mumbai,MH,Active,,2018-07-12 00:00:00
CO0239,Company_239,IT,India,Medium,Bangalore,KA,Active,,2017-04-17 00:00:00
CO0240,Company_240,Finance,India,Large,Bangalore,TN,Active,,2024-11-06 00:00:00
CO0241,Company_241,Consulting,India,Large,Hyderabad,MH,Active,,2016-01-10 00:00:00
CO0242,Company_242,Manufacturing,India,Medium,Chennai,MH,Active,,2020-02-15 00:00:00
CO0243,Company_243,Manufacturing,India,Medium,Mumbai,TS,Active,,2025-03-22 00:00:00
CO0244,Company_244,Consulting,India,Large,Chennai,KA,Active,,2025-11-14 00:00:00
CO0245,Company_245,Finance,India,Small,Mumbai,KA,Active,,2024-05-24 00:00:00
CO0246,Company_246,Finance,India,Medium,Chennai,MH,Active,,2022-10-08 00:00:00
CO0247,Company_247,Manufacturing,India,Medium,Mumbai,KA,Active,,2023-03-14 00:00:00
CO0248,Company_248,Manufacturing,India,Medium,Bangalore,KA,Active,,2016-03-07 00:00:00
CO0249,Company_249,Consulting,India,Large,Bangalore,MH,Active,,2018-04-01 00:00:00
CO0250,Company_250,Consulting,India,Large,Hyderabad,TS,Active,,2022-03-09 00:00:00
CO0251,Company_251,Finance,India,Large,Hyderabad,TS,Active,,2017-07-11 00:00:00
CO0252,Company_252,Manufacturing,India,Small,Bangalore,KA,Active,,2016-09-13 00:00:00
CO0253,Company_253,Manufacturing,India,Small,Bangalore,MH,Active,,2021-06-17 00:00:00
CO0254,Company_254,Finance,India,Large,Mumbai,MH,Active,,2019-06-29 00:00:00
CO0255,Company_255,Manufacturing,India,Large,Hyderabad,MH,Active,,2025-08-20 00:00:00
CO0256,Company_256,Consulting,India,Medium,Bangalore,MH,Active,,2018-03-01 00:00:00
CO0257,Company_257,IT,India,Medium,Mumbai,KA,Active,,2022-06-13 00:00:00
CO0258,Company_258,Finance,India,Large,Chennai,MH,Active,,2020-05-11 00:00:00
CO0259,Company_259,IT,India,Small,Bangalore,TS,Active,,2020-04-18 00:00:00
CO0260,Company_260,Manufacturing,India,Small,Bangalore,TS,Active,,2017-04-30 00:00:00
CO0261,Company_261,Finance,India,Medium,Chennai,TS,Active,,2018-12-22 00:00:00
CO0262,Company_262,Finance,India,Medium,Chennai,TS,Active,,2024-01-20 00:00:00
CO0263,Company_263,Manufacturing,India,Large,Bangalore,TS,Active,,2025-04-16 00:00:00
CO0264,Company_264,Manufacturing,India,Large,Hyderabad,KA,Active,,2017-02-27 00:00:00
CO0265,Company_265,Manufacturing,India,Medium,Chennai,TN,Active,,2018-04-02 00:00:00
CO0266,Company_266,Finance,India,Small,Bangalore,KA,Active,,2022-05-13 00:00:00
CO0267,Company_267,Finance,India,Medium,Chennai,KA,Active,,2021-08-17 00:00:00
CO0268,Company_268,Consulting,India,Medium,Hyderabad,TS,Active,,2017-11-13 00:00:00
CO0269,Company_269,IT,India,Small,Chennai,TN,Active,,2018-01-04 00:00:00
CO0270,Company_270,Consulting,India,Medium,Mumbai,TS,Active,,2017-04-05 00:00:00
CO0271,Company_271,Finance,India,Small,Chennai,KA,Active,,2022-04-27 00:00:00
CO0272,Company_272,Finance,India,Large,Chennai,KA,Active,,2019-01-14 00:00:00
CO0273,Company_273,Finance,India,Medium,Chennai,TS,Active,,2018-12-30 00:00:00
CO0274,Company_274,Consulting,India,Small,Hyderabad,MH,Active,,2025-04-15 00:00:00
CO0275,Company_275,Manufacturing,India,Large,Bangalore,KA,Active,,2022-01-31 00:00:00
CO0276,Company_276,IT,India,Medium,Mumbai,KA,Active,,2021-09-23 00:00:00
CO0277,Company_277,Manufacturing,India,Medium,Mumbai,TN,Active,,2016-08-19 00:00:00
CO0278,Company_278,Finance,India,Medium,Chennai,TS,Active,,2020-06-15 00:00:00
CO0279,Company_279,Manufacturing,India,Large,Hyderabad,TN,Active,,2024-03-16 00:00:00
CO0280,Company_280,IT,India,Small,Bangalore,TN,Active,,2025-10-02 00:00:00
CO0281,Company_281,Consulting,India,Medium,Bangalore,KA,Active,,2019-07-25 00:00:00
CO0282,Company_282,IT,India,Large,Chennai,TS,Active,,2022-04-04 00:00:00
CO0283,Company_283,IT,India,Small,Bangalore,TN,Active,,2018-03-19 00:00:00
CO0284,Company_284,IT,India,Medium,Chennai,KA,Active,,2017-08-15 00:00:00
CO0285,Company_285,Consulting,India,Large,Mumbai,MH,Active,,2017-01-06 00:00:00
CO0286,Company_286,Consulting,India,Small,Mumbai,TN,Active,,2016-05-08 00:00:00
CO0287,Company_287,Consulting,India,Small,Chennai,MH,Active,,2017-02-20 00:00:00
CO0288,Company_288,Manufacturing,India,Large,Mumbai,TS,Active,,2021-03-04 00:00:00
CO0289,Company_289,Manufacturing,India,Medium,Mumbai,MH,Active,,2022-08-27 00:00:00
CO0290,Company_290,Manufacturing,India,Medium,Mumbai,TS,Active,,2016-01-16 00:00:00
CO0291,Company_291,Consulting,India,Large,Mumbai,MH,Active,,2020-07-15 00:00:00
CO0292,Company_292,Finance,India,Small,Mumbai,TN,Active,,2024-03-16 00:00:00
CO0293,Company_293,Finance,India,Large,Hyderabad,TS,Active,,2023-01-11 00:00:00
CO0294,Company_294,IT,India,Medium,Hyderabad,MH,Active,,2025-02-15 00:00:00
CO0295,Company_295,IT,India,Medium,Hyderabad,TS,Active,,2023-06-15 00:00:00
CO0296,Company_296,Manufacturing,India,Large,Bangalore,TN,Active,,2022-10-17 00:00:00
CO0297,Company_297,IT,India,Large,Mumbai,MH,Active,,2024-12-29 00:00:00
CO0298,Company_298,Consulting,India,Small,Mumbai,TN,Active,,2019-08-10 00:00:00
